檔名,中文,客語漢字,客語拼音,標籤,備註
DM101J2004_042.wav,我走路去郵局寄信,𠊎行路去郵局寄信,ngai113 hang113 lu53 ki53 rhiu113 kiug54 gi53 sin53,,
DM101J2004_043.wav,我在十字路口等你,𠊎在十字路口等你,ngai113 to33 shib54 sii53 lu53 kieu31 den31 hn113,,
DM101J2004_044.wav,他這次用信用卡付款,佢這擺用信用卡付款,gi113 lia31 bai31 rhung53 sin53 rhung53 ka31 fu53 kuan31,,
DM101J2004_045.wav,弟弟通過認證考試了,老弟通過認證考試咧,lo31 te33 tung33 go53 ngin53 zhin53 kau31 shi53 le33,,
DM101J2004_046.wav,在網路上買東西很方便,在網路買東西當利便,to33 miong31 lu53 mai33 dung33 si33 dong33 li53 pien53,,
DM101J2004_047.wav,新的工作你做得習慣嗎,新个頭路你做得慣無,sin33 gai33 teu113 lu53 hn113 zo53 ded21 guan53 mo113,,
DM101J2004_048.wav,今天放假不必上學,今晡放尞毋使去學校,gim33 bi35 biong53 liau53 m113 sii31 ki53 hog54 gau31,,
DM101J2004_049.wav,休息一下好久不見,歇睏一下恁久無看著,hied21 kun53 rhid21 ha53 an31 giu31 mo113 kon53 do31,,
DM101J2004_050.wav,謝謝你不客氣對不起,勞瀝毋使細義失禮,lo113 lad54 m113 sii31 se53 ngi53 shid21 li33,,
DM101J2004_051.wav,不好意思沒關係拜託你,敗勢無關係拜託你,pai33 she53 mo113 guan33 he53 bai53 tog21 hn113,,
DM101J2004_052.wav,你認識他嗎我不認識他,你識佢無𠊎毋識佢,hn113 shid21 gi113 mo113 ngai113 m113 shid21 gi113,,
DM101J2004_053.wav,我好累我好高興,𠊎當𤸁𠊎當暢,ngai113 dong33 kioi53 ngai113 dong33 tiong53,,
DM101J2004_054.wav,爸爸每天早上都要喝咖啡,阿爸逐朝晨都愛食咖啡,a33 ba33 dag21 zheu33 shun113 do33 oi53 shid54 ga33 bi33,,
DM101J2004_055.wav,他穿新褲子去外婆家,佢著新褲去外阿婆屋家,gi113 zhog21 sin33 ku53 ki33 nguai53 a33 po113 vug21 ka33,,
DM101J2004_056.wav,請問這件衣服是什麼尺寸,請問這領衫係麼个尺寸,ciang31 mun53 lia31 liang33 sam33 he53 ma31 gai33 chag21 cun53,,
DM101J2004_057.wav,這麼吵你怎麼受得了,恁吵鬧你仰脣佇得著,an31 cau113 nau53 hn113 ngiong31 shun113 du53 ded21 diau113,,
DM101J2004_058.wav,他們每天晚上都要去補習,厥等逐暗晡都愛去補習,gia33 nen35 dag21 am53 bu33 do33 oi33 ki53 bu31 sib54,,
DM101J2004_059.wav,夏天大家比較喜歡去海邊玩,熱天大家較好去海脣尞,ngied54 tien33 tai53 ga33 ka33 hau53 ki53 hoi31 shun113 liau53,,
DM101J2004_060.wav,生病要快點去看醫生,有病愛遽遽去分先生看,rhiu33 piang53 oi33 giag21 giag21 ki53 bun113 sin33 sen33 kon53,,分 :正確讀音bun33
DM101J2004_061.wav,今天的報紙你看了嗎,今晡日个報紙你有看吂,gim33 bi33 ngid21 gai33 bo53 zhi31 hn113 rhiu33 kon53 mang113,,
DM101J2004_062.wav,我昨晚失眠睡不著,𠊎昨暗晡反躁睡毋得,ngai113 ca113 am53 bu33 fan31 cau53 shoi53 m113 ded21,,
DM101J2004_063.wav,表哥每天都很認真工作,表哥逐日都當認真做事,biau31 go33 dag21 ngid21 do33 dong33 ngin53 zhin33 zo53 she53,,
DM101J2004_064.wav,晚上開車要比較小心一點,暗晡頭駛車愛較注意兜,am53 bu33 teu113 sii31 cha35 oi33 ka33 zhu53 rhi53 deu35,,
DM101J2004_065.wav,請問可以找誰幫忙,請問使得尋麼人𢯭手,ciang31 mun53 sii31 ded21 cim113 ma31 ngin113 ten53 shiu31,,
DM101J2004_066.wav,你會了嗎讓我想一下,你曉得吂分𠊎想一下,hn113 hiau31 ded21 mang113 bun33 ngai113 siong31 rhid21 ha53,,
DM101J2004_067.wav,你住哪裡有人在家嗎,你戴哪位有人在屋家無,hn113 dai53 ne53 vui53 rhiu33 ngin113 to33 vug21 ka33 mo113,,
DM101J2004_068.wav,我回來了你要去哪裡,𠊎轉來咧你愛去哪位,ngai113 zhon31 loi113 le33 hn113 oi33 ki53 ne53 vui53,,
DM101J2004_069.wav,早安吃飽飯了嗎最近好嗎,恁早食飽吂恁久好無,an31 zo31 shid54 bau31 mang113 an31 giu31 ho31 mo113,,
DM101J2004_070.wav,好可愛喔好討厭喔,還得人惜哦還得人惱哦,han113 ded21 ngin113 siag21 o33 han113 ded21 ngin113 nau33 o33,,
DM101J2004_071.wav,你好棒啊哪裡哪裡,你還慶哦哪有無影啦,hn113 han113 kiang53 o33 ne53 rhiu33 mo113 rhang31 la31,,
DM101J2004_072.wav,我們經常一起團購美食,吾等輒輒共下鬥緊買美食,nga33 nen35 ziab54 ziab54 kiung53 ha53 deu53 gin31 mai33 mui33 shid54,,
DM101J2004_073.wav,發霉的東西就不能吃了,生菇个東西斯使毋得食欸,sang33 gu33 gai33 dung33 si33 sii33 sii31 m113 ded21 shid54 e31,,欸 :正確讀音e31
DM101J2004_074.wav,明天可以在家打電動,天光日使得在屋家打電動,tien33 gong33 ngid21 sii31 ded21 to33 vug21 ka33 da31 tien53 tung53,,
DM101J2004_075.wav,一起去公園運動,共下來*去公園運動啊嚟,kiung53 ha53 loi113 *ki53 li35 gung33 rhen113 rhun53 tung53 a33 le113,,
DM101J2004_076.wav,這條路比較進那條路比較遠,這條路較近該條路較遠,lia31 tiau113 lu53 ka33 kiun33 gai53 tiau113 lu53 ka33 rhen31,,
DM101J2004_077.wav,喝酒不開車開車不喝酒,食酒莫駛車駛車莫食酒,shid54 ziu31 mog54 sii31 cha35 sii31 cha35 mog54 shid54 ziu31,,
DM101J2004_078.wav,我忙得不可開交,𠊎無閒去會轉鉸毋得咧,ngai113 mo113 han113 ki53 voi53 zhon31 gau53 m113 ded21 le33,,
DM101J2004_079.wav,爸爸不在家媽媽還沒回家,阿爸無在屋家阿姆還吂轉,a33 ba33 mo113 to33 vug21 ka33 a33 me33 han113 mang113 zhon31,,
DM101J2004_080.wav,再見慢走有空來玩,正來尞順行有閒正來尞,zhang31 loi113 liau53 shun53 hang113 rhiu33 han113 zhang31 loi113 liau53,,正 :正確讀音zhang33
DM101J2004_081.wav,她丈夫很英俊他太太很漂亮,厥老公當派頭厥餔娘當靚,gia33 lo31 gung33 dong33 pai53 tau113 gia33 bu33 ngiong113 dong33 ziang33,,
DM101J2004_082.wav,天氣多變要穿暖一點,天時多變化愛著較燒暖兜,tien33 shi113 do33 bien53 fa53 oi33 zhog21 ka33 sheu33 non33 deu35,,
DM101J2004_083.wav,便利商店可以買到很多東西,便利商店使得買著當多東西,pien53 li53 shong33 diam53 sii31 ded21 mai33 do31 dong33 do33 dung33 si33,,
DM101J2004_084.wav,下次再約時間一起閒聊,下次擺過再約時間共下坐尞,ha53 ci53 bai31 go53 zai53 rhog21 shi113 gien33 kiung53 ha53 co33 liau53,,
DM101J2004_085.wav,中午很熱不可以出去運動,當晝頭當熱毋好出去運動,dong33 zhiu53 teu113 dong33 ngied54 m113 ho31 chud21 ki53 rhun53 tung53,,
DM101J2004_086.wav,我正在講電話請等一下,𠊎當講緊電話請等一下,ngai113 dong33 gong31 gin31 tien53 fa53 ciang31 den31 rhid21 ha53,,
DM101J2004_087.wav,我準備好了可以開始了,𠊎準備好咧使得開始咧,ngai113 zhun31 pi53 ho31 le33 sii31 ded21 koi33 chi31 le33,,
DM101J2004_088.wav,這件事情被你講得這麼輕鬆,這件事情分你講到恁輕可,lia31 kien53 sii53 cin113 bun33 hn113 gong31 do53 an31 kin33 ko31,,輕 :正確讀音kiang33
DM101J2004_089.wav,抱歉打擾了你要趕時間嗎,敗勢勞攪囉你愛赴時間無,pai33 she53 lo113 gau31 lo33 hn113 oi53 fu53 shi113 gien33 mo113,,
DM101J2004_090.wav,有什麼問題嗎你想得真周到,有麼个問題無你想去真周到,rhiu33 ma31 gai33 mun53 ti113 mo113 hn113 siong31 ki53 zhin33 zhiu33 do53,,
DM101J2004_091.wav,最近忙什麼他要照顧他媽媽,這站無閒麼个佢愛照顧厥姆,lia31 cam53 mo113 han113 ma31 gai33 gi113 oi33 zheu53 gu53 gia33 me33,,
DM101J2004_092.wav,客家人用福菜當伴手禮相當受歡迎,客人用覆菜做等路已受歡迎,kag21 ngin113 rhung53 pug21 coi53 zo53 den31 lu53 i53 shiu53 fan33 ngiang113,,
DM101J2004_093.wav,爺爺有糖尿病不能吃太甜,阿爹有糖尿病使毋得食忒甜,a33 da33 rhiu33 tong113 ngiau53 piang53 sii31 m113 ded21 shid54 ted21 tiam113,,
DM101J2004_094.wav,把燈關掉麻煩你開燈好嗎,電火關撇佢麻煩你開電火好無,tien53 fo31 guan33 ped21 gi113 ma113 fan113 hn113 koi33 tien53 fo31 ho31 mo113,,
DM101J2004_095.wav,快點快來不及了開車要小心,遽兜會赴毋著咧駛車愛細義,giag21 deu35 voi33 fu53 m113 do31 le33 sii31 cha35 oi33 se53 ngi53,,
DM101J2004_096.wav,請問貴姓我姓黃名叫大民,請問上姓𠊎姓黃安做大民,ciang31 mun53 shong53 siang53 ngai113 siang53 vong113 on33 zo53 tai53 min113,,
DM101J2004_097.wav,生日快樂身體健康萬事如意,生日快樂身體康健萬事如意,sang33 ngid21 kuai53 log54 shin33 ti31 kong33 kien53 van53 sii53 rhi113 rhi53,,
DM101J2004_098.wav,客家文化園區經常舉辦展覽活動,客家文化園區輒輒舉辦展覽活動,kag21 ga33 vun113 fa53 rhen113 ki33 ziab54 ziab54 gi31 pan53 zhen31 lam31 fad54 tung53,,
DM101J2004_099.wav,你今天穿得好漂亮要去喝喜酒是嗎,你今晡著都恁派頭愛去食酒係無,hn113 gim33 bi35 zhog21 do33 an31 pai53 teu113 oi33 ki33 shid54 ziu31 he53 mo113,,
DM101J2004_100.wav,你遲到了請稍等我馬上過來,你慢到咧請等一下𠊎黏時來,hn113 man53 do53 le33 ciang31 den31 rhid21 ha53 ngai113 ngiam113 shi113 loi113,,
DM101J2004_101.wav,我要睡午覺很晚了可以上床睡覺了,𠊎愛睡當晝恁夜咧好去睡目咧,ngai113 oi33 shoi53 dong33 zhiu53 an31 rha53 le33 ho31 ki33 shoi53 mug21 le33,,
DM101J2004_102.wav,祖父在房間裡休息弟弟在客廳看電視,阿爹在間肚歇睏老弟在廳下看電視,a33 da33 to33 gien33 du31 hied21 kun53 lo31 te33 to33 ten33 ha33 kon53 tien53 shi53,,
DM101J2004_103.wav,媽媽在廚房煮飯我每天早上掃地,阿姆在灶下煮飯𠊎逐朝晨掃地泥,a33 me33 to33 zo53 ha33 zhu31 pon53 ngai113 dag21 zheu33 shun113 so53 ti53 ne113,,
DM101J2004_104.wav,有客人在不可以打赤膊進入室內請脫鞋,有人客來毋好打赤膊入屋請脫鞋,rhiu33 ngin113 kag21 loi113 m113 ho31 da31 chag21 bog21 ngib54 vug21 ciang31 tod21 he113,,
DM101J2004_105.wav,搭火車要先買票請問高鐵車站怎麼走,坐火車愛先買票請問高鐵車頭仰脣行,co33 fo31 cha33 oi33 sen33 mai33 piau53 ciang31 mun53 go33 tied21 cha33 teu113 ngiong31 shun113 hang113,,
DM101J2004_106.wav,我尿急想要小便妹妹在浴室洗澡,𠊎尿出想愛屙尿老妹在洗身間洗身,ngai113 ngiau53 chud21 siong31 oi33 o33 ngiau53 lo31 moi53 to33 se31 shin33 gien33 se31 shin33,,
DM101J2004_107.wav,叫計程車不必煩惱停車問題搭飛機比較快,喊計程車毋使愁停車問題坐飛行機較遽,hem33 ge53 chang113 cha33 m113 sii31 seu113 tin113 cha33 mun53 ti113 co33 fui33 iang113 gi33 ka33 giag21,,"計 :正確讀音gie53
行 :正確讀音hang113"
DM101J2004_108.wav,我每天騎腳踏車上班騎機車要戴安全帽,𠊎逐日騎鐵馬上班騎機車愛戴安全帽,ngai113 dag21 ngid21 ki113 tied21 ma35 shong33 ban33 ki113 gi33 cha33 oi33 dai53 on33 cion113 mo53,,
DM101J2004_109.wav,老人搭公車免費搭捷運不可以吃東西,老人家坐巴士毋使錢坐捷運使毋得食東西,lo31 ngin113 ga33 co33 ba33 sii31 m113 sii31 cien113 co33 ciab54 rhun53 zo53 m113 ded21 shid54 dung33 si33,,"使 :正確讀音sii31，""做毋得""非大埔腔詞彙"
DM101J2004_110.wav,冬天穿毛衣很暖和夏天很熱穿短袖就可以了,寒天著膨線衫當燒暖熱天當熱著短袖斯使得咧,hon113 tien33 zhog21 pong53 sien53 sam33 dong33 sheu33 non33 ngied54 tien33 dong33 ngied54 zhog21 don31 ciu53 sii33 sii31 ded21 le33,,
DM101J2004_111.wav,前面向右轉就到新竹縣政府了,頭前斡正手片斯到新竹縣政府咧,teu113 cien113 vad21 zhin53 shiu31 pien31 sii33 do53 sin33 zhug21 rhen53 zhin53 fu31 le33,,
DM101J2004_112.wav,他住哪裡他住苗栗縣,佢戴哪位佢戴苗栗縣,gi113 dai53 ne53 vui53 gi113 dai53 miau113 lid54 rhen53,,
DM101J2004_113.wav,會議地點在哪裡會議地點在桃園市新屋區,會議地點在哪位會議地點在桃園市新屋區,fui53 ngi53 ti53 diam31 to33 ne53 vui53 fui53 ngi53 ti53 diam31 to33 to113 rhen113 shi53 sin33 vug21 ki33,,
DM101J2004_114.wav,這張照片是什麼地方這是高雄市美濃區,這張相片係麼个所在這係高雄市美濃區,lia31 zhong33 siong53 pien31 he53 ma31 gai33 so31 cai53 lia31 he53 go33 hiung113 shi53 mui33 nung113 ki33,,
DM101J2004_115.wav,請問嘉義縣朴子市公所在幾樓在二樓,請問嘉義縣朴子市公所在幾多樓在二樓,ciang31 mun53 ga33 ngi53 rhen53 pog21 zii31 shi53 gung33 so31 to33 gid21 do33 leu113 to33 ngi53 leu113,,朴 pog21 :正確無誤
DM101J2004_116.wav,我要回池上火車停在第三月台要快點去才不會趕不上,𠊎愛轉池上火車停在第三月臺愛遽遽去正毋會赴毋著,ngai113 oi33 zhon31 chi113 shong53 fo31 cha33 tin113 to33 ti53 sam33 ngied54 toi113 oi33 giag21 giag21 ki53 zhang31 m113 voi33 fu53 m113 do31,,正 :正確讀音zhang33
DM101J2004_117.wav,哥哥後天要坐兩點的火車去高雄出差,阿哥後日愛坐兩點个火車去高雄出差,a33 go33 heu33 ngid21 oi33 co33 liong31 diam31 gai33 fo31 cha33 ki53 go33 hiung113 chud21 cai33,,
DM101J2004_118.wav,明天我要坐首班車去花蓮車到站了趕快下車,天光𠊎愛坐頭枋車去花蓮車到站咧遽遽落車,tien33 gong33 ngai113 oi33 co33 teu113 biong33 cha33 ki53 fa33 lien113 cha33 do53 zam53 le33 giag21 giag21 log54 cha33,,
DM101J2004_119.wav,請問鳳林火車站怎麼去我帶你去火車站好多人喔,請問鳳林火車頭仰脣去𠊎帶你去火車頭還多人哦,ciang31 mun53 fung53 lim113 fo31 cha33 teu113 ngiong31 shun113 ki53 ngai113 dai53 hn113 hi53 fo31 cha33 teu113 han113 do33 ngin113 o33,,去 :教育部辭典拼音為ki53，平常的確常有人會使用hi53
DM101J2004_120.wav,接駁車會從本院開到玉里火車站在本院大門口乘車,接送車會對本院駛到玉里火車頭在本院大門口坐車,ziab21 sung53 cha33 voi33 dui53 bun31 rhen53 sii31 do53 ngiug54 li33 fo31 cha33 teu113 to33 bun31 rhen53 tai53 mun113 kieu31 co33 cha35,,
DM101J2004_121.wav,請問你從哪裡來我從高雄來,請問你對哪位來𠊎對高雄來,ciang31 mun53 hn113 dui53 ne53 vui53 loi113 ngai113 dui53 go33 hiung113 loi113,,
DM101J2004_122.wav,我爸準備去要臺中出差一個半月,吾爸準備愛去臺中出差個半月,nga33 ba33 zhun31 pi53 oi33 ki53 toi113 zhung33 chud21 cai33 gai53 ban53 ngied54,,
DM101J2004_123.wav,他一個人去苗栗打拚他媽媽很擔心,佢一個人去苗栗打拚厥姆當愁,gi113 rhid21 gai53 ngin113 ki53 miau113 lid54 da31 biang53 gia33 me33 dong33 seu113,,
DM101J2004_124.wav,請問你有來過宜蘭嗎,請問你識來過宜蘭無,ciang31 mun53 hn113 shid21 loi113 go53 ngi113 lan113 mo113,,
DM101J2004_125.wav,請問我要去南投該怎麼轉車,請問𠊎愛去南投愛仰脣盤車,ciang31 mun53 ngai113 oi33 ki53 nam113 teu113 oi33 ngiong31 shun113 pan113 cha33,,
DM101J2004_126.wav,請問到金門要開多久要開九小時,請問到金門愛駛幾久愛駛九點鐘久,ciang31 mun53 do53 gim33 mun113 oi33 sii31 gid21 giu31 oi33 sii31 giu31 diam31 zhung33 giu31,,
DM101J2004_127.wav,到桃園大約還有幾公里還有三公里,到桃園大約還有幾多公里還有三公里,do53 to113 rhen113 tai53 rhog21 han113 rhiu33 gid21 do33 gung33 li33 han113 rhiu33 sam33 gung33 li33,,
DM101J2004_128.wav,阿松哥十月二十一日要娶妻,阿松哥十月二十一愛討餔娘,a33 ciung113 go33 shib54 ngied54 ngi53 shib54 rhid21 oi33 to31 bu33 ngiong113,,
DM101J2004_129.wav,五月十七日學校放假那天去看電影好嗎,五月十七學校放尞該日來去看電影好無,ng31 ngied54 shib54 cid21 hog54 gau31 biong53 liau53 gai53 ngid21 loi113 ki53 kon53 tien53 rhang31 ho31 mo113,,
DM101J2004_130.wav,根據政府的公告五月二十三日放假不過前一個週六要上班,根據政府个公告五月二十三放尞毋過前一個禮拜六愛上班,gin33 ki31 zhin53 fu31 gai33 gung33 go53 ng31 ngied54 ngi53 shib54 sam33 biong53 liau53 m113 go53 cien113 rhid21 gai53 li33 bai53 liug21 oi53 shong53 ban33,,
DM101J2004_131.wav,王先生你掛的是十月二十四日上午的門診,王先生你掛个係十月二十四朝脣个門診,vong113 sin33 sen33 hn113 gua53 gai33 he53 shib54 ngied54 ngi53 shib54 si53 zheu33 shun113 gai33 mun113 zhin31,,
DM101J2004_132.wav,報名從六月七日開始到七月十二日為止,報名對六月初七起勢到七月十二為止,bo53 miang113 dui53 liug21 ngied54 cu33 cid21 ki31 shi53 do53 cid21 ngied54 shib54 ngi53 vui113 zhi31,,
DM101J2004_133.wav,客語認證的認證日是二月五日,客語認證个認證日係二月初五,kag21 ngi33 ngin53 zhin53 gai33 ngin53 zhin53 ngid21 he53 ngi53 ngied54 cu33 ng31,,
DM101J2004_135.wav,今年客家桐花祭從四月八日開始到五月三日為止,今年客家桐花祭對四月初八開始到五月初三為止,gin33 ngien113 kag21 ga33 tung113 fa33 zi53 dui53 si53 ngied54 cu33 bad21 koi33 chi31 do53 ng31 ngied54 cu33 sam33 vui113 zhi31,,
DM101J2004_136.wav,今天是星期幾今天是星期五店裡有買一送一的活動,今晡係拜幾今晡係拜五店項有買一送一个活動,gim33 bi35 he33 bai53 gi31 gim33 bi35 he33 bai53 ng31 diam53 hong33 rhiu33 mai33 rhid21 sung53 rhid21 gai33 fad54 tung53,,
DM101J2004_137.wav,你幫我看一下今天是星期幾今天是星期日,你同𠊎看下今晡係拜幾今晡係拜日,hn113 tung113 ngai113 kon53 ha53 gim33 bi35 he53 bai53 gi31 gim33 bi35 he53 bai53 ngid21,,
DM101J2004_138.wav,下禮拜一要考試你知道嗎下禮拜三要記得交作業,下禮拜一愛考試你知無下禮拜三愛記得交作業,ha53 li33 bai53 rhid21 oi33 kau31 shi53 hn113 di33 mo113 ha53 li33 bai53 sam33 oi33 gi53 ded21 gau33 zog21 ngiab54,,
DM101J2004_139.wav,上禮拜六整天下雨,上禮拜六歸日落雨,shong53 li33 bai53 liug21 gui33 ngid21 log54 rhi31,,
DM101J2004_140.wav,週四他請假你代理一下好嗎,拜四佢請假你代理一下好無,bai53 si53 gi113 ciang31 ga31 hn113 toi53 li33 rhid21 ha53 ho31 mo113,,
DM101J2004_141.wav,我沒戴手錶不知道現在幾點現在是六點,𠊎無戴時錶毋知這下幾多點這滿係六點,ngai113 mo113 dai53 shi113 biau31 m113 di33 lia31 ha53 gid21 do33 diam31 lia31 man33 he53 liug21 diam31,,
DM101J2004_142.wav,你明天要坐幾點的火車我要坐十二點的火車,你天光愛坐幾多點个火車𠊎愛坐十二點个火車,hn113 tien33 gong33 oi33 co33 gid21 do33 diam31 gai33 fo31 cha33 ngai113 oi33 co33 shib54 ngi53 diam31 gai33 fo31 cha33,,
DM101J2004_143.wav,今天八點要開會喔請幫忙準備資料,今晡八點愛開會哦請𢯭手準備資料,gim33 bi35 bad21 diam31 oi33 koi33 fui53 o33 ciang31 ten53 shiu31 zhun31 pi53 zii33 liau53,,
DM101J2004_144.wav,十一點可以開飯了飯前要先洗手飯後要漱口,十一點好食飯咧食飯前愛先洗手食飯後愛湯嘴,shib54 rhid21 diam31 ho31 shid54 pon53 le33 shid54 pon53 cien113 oi33 sen33 se31 shiu31 shid54 pon53 heu53 oi33 tong33 zhoi53,,
DM101J2004_145.wav,超過三點還沒到就算遲到了,超過三點還吂到斯算慢到咧,cheu33 go53 sam33 diam31 han113 mang113 do53 sii33 son53 man53 do53 le33,,
DM101J2004_146.wav,我每天九點要看電視新聞別一直看電視眼睛會看壞掉,𠊎逐日九點愛看電視新聞毋好緊看電視目珠會看壞撇,ngai113 dag21 ngid21 giu31 diam31 oi33 kon53 tien53 shi53 sin33 vun113 m113 ho31 gin31 kon53 tien53 shi53 mug21 zhu33 voi33 kon53 fai53 ped21,,
DM101J2004_147.wav,天氣變好了你等一下有空嗎十點一起去運動,天時轉好咧你等加有閒無十點共下來去運動,tien33 shi113 zhon31 ho31 le33 hn113 den31 ga33 rhiu33 han113 mo113 shib54 diam31 kiung53 ha53 loi113 ki53 rhun53 tung53,,
DM101J2004_148.wav,現在幾點了四點大家一起去聚餐,這下幾多點咧四點大家共下來去打鬥四,lia31 ha53 gid21 do33 diam31 le33 si53 diam31 tai53 ga33 kiung53 ha53 loi113 ki53 da31 deu53 si53,,
DM101J2004_149.wav,你明天幾點要來七點你們先開動沒關係,你天光幾多點愛來七點若等先食緊來毋怕,hn113 tien33 gong33 gid21 do33 diam31 oi33 loi113 cid21 diam31 ngia33 nen35 sen33 shid54 gin31 loi113 m113 pa53,,
DM101J2004_150.wav,為了趕五點看電視他扒飯扒很快,為著赴五點看電視佢划飯划當遽,vui53 do31 fu53 ng31 diam31 kon53 tien53 shi53 gi113 pa33 pon53 pa33 dong33 giag21,,
